,code,url,creator,Unnamed: 3,product_name,Unnamed: 5,quantity,countries,ingredients,allergens,Unnamed: 10,Unnamed: 11,Unnamed: 12,serving_size,Unnamed: 14,Unnamed: 15,Unnamed: 16,nutriscore_score,nutriscore_grade,image_url,image_small_url,image_front_url,image_front_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,energy-kj_100g,energy-kcal_100g,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,Unnamed: 38,nutrition-score-fr_100g
47,7622210961976,https://world.openfoodfacts.org/product/7622210961976,kiliweb,0.0,Darkmilk,0.0,85.0,"Österreich,Tschechien,Frankreich,Deutschland,Ungarn,Slowakei,Schweiz","Zucker, Kakaomasse, Kakaobutter, Magermilchpulver, Butterreinfett, Emulgator (Sojalecithine), Aroma. Kakao: 40% mindestens. Kann Nüsse enthalten.",0,0.0,0.0,0.0,14.2g,0.0,0.0,0.0,27.0,e,https://static.openfoodfacts.org/images/products/762/221/096/1976/front_de.4.400.jpg,https://static.openfoodfacts.org/images/products/762/221/096/1976/front_de.4.200.jpg,https://static.openfoodfacts.org/images/products/762/221/096/1976/front_de.4.400.jpg,https://static.openfoodfacts.org/images/products/762/221/096/1976/front_de.4.200.jpg,https://static.openfoodfacts.org/images/products/762/221/096/1976/ingredients_de.7.400.jpg,https://static.openfoodfacts.org/images/products/762/221/096/1976/ingredients_de.7.200.jpg,https://static.openfoodfacts.org/images/products/762/221/096/1976/nutrition_de.16.400.jpg,https://static.openfoodfacts.org/images/products/762/221/096/1976/nutrition_de.16.200.jpg,0.0,562.0,2351.0,37.0,22.0,49.0,48.0,0.0,5.8,0.08,0.032,0.0,27.0
48,8719327039069,https://world.openfoodfacts.org/product/8719327039069,kiliweb,0.0,Sésame bars,0.0,96.0,Deutschland,"Sesamsamen (49%), Zucker, Maissirup.",0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.0,e,https://static.openfoodfacts.org/images/products/871/932/703/9069/front_de.4.400.jpg,https://static.openfoodfacts.org/images/products/871/932/703/9069/front_de.4.200.jpg,https://static.openfoodfacts.org/images/products/871/932/703/9069/front_de.4.400.jpg,https://static.openfoodfacts.org/images/products/871/932/703/9069/front_de.4.200.jpg,https://static.openfoodfacts.org/images/products/871/932/703/9069/ingredients_de.10.400.jpg,https://static.openfoodfacts.org/images/products/871/932/703/9069/ingredients_de.10.200.jpg,https://static.openfoodfacts.org/images/products/871/932/703/9069/nutrition_de.17.400.jpg,https://static.openfoodfacts.org/images/products/871/932/703/9069/nutrition_de.17.200.jpg,0.0,564.0,2360.0,34.4,7.0,48.0,40.0,0.0,15.6,0.0,0.0,0.0,21.0
49,4011800521226,https://world.openfoodfacts.org/product/4011800521226,kiliweb,0.0,Corny Schoko,0.0,25.0,"Frankreich,Deutschland","_Milchschokolade_ 24% (Zucker, Kakaomasse, Kakaobutter, _Magermilchpulver_, _Butterfett_, Emulgator Sonnenblumen-Lecithine), Getreidecrispies (_Weizenmehl_ 13%, Zucker, Reismehl 2%, Maismehl 2%, _Gerstenmalz_, Salz, Karamellsirup), Glukosesirup, Glukose-Fruktose-Sirup, geröstete Vollkornhaferflocken (_Hafer-_ 5%, _Weizen-_ 3%, _Gersten-_ 2%), geröstete _Erdnüsse_ 7%, Zucker, Kokosfett, Cornflakes (Mais 2,5%, Salz, _Gerstenmalzextrakt_), Honig 1%, Salz, Karamellzuckersirup, Emulgator Sonnenblumen-Lecithine, natürliche Aromen.",0,0.0,0.0,0.0,25g,0.0,0.0,0.0,24.0,e,https://static.openfoodfacts.org/images/products/401/180/052/1226/front_de.17.400.jpg,https://static.openfoodfacts.org/images/products/401/180/052/1226/front_de.17.200.jpg,https://static.openfoodfacts.org/images/products/401/180/052/1226/front_de.17.400.jpg,https://static.openfoodfacts.org/images/products/401/180/052/1226/front_de.17.200.jpg,https://static.openfoodfacts.org/images/products/401/180/052/1226/ingredients_de.20.400.jpg,https://static.openfoodfacts.org/images/products/401/180/052/1226/ingredients_de.20.200.jpg,https://static.openfoodfacts.org/images/products/401/180/052/1226/nutrition_de.23.400.jpg,https://static.openfoodfacts.org/images/products/401/180/052/1226/nutrition_de.23.200.jpg,0.0,455.0,1904.0,17.6,10.5,65.8,34.0,0.0,6.8,0.5,0.2,0.0,24.0
50,5413415232303,https://world.openfoodfacts.org/product/5413415232303,kiliweb,0.0,Zartbitterschokolade mit gerösteten Mandeln,0.0,70.0,Deutschland,"kakaomasse, zucker, geröstete mandeln 4%, kakaobutter, emulgator: _sojalecithin_, natürliches vanille-aroma.","en:eggs,en:gluten,en:soybeans",0.0,0.0,0.0,0,0.0,0.0,0.0,24.0,e,https://static.openfoodfacts.org/images/products/541/341/523/2303/front_de.11.400.jpg,https://static.openfoodfacts.org/images/products/541/341/523/2303/front_de.11.200.jpg,https://static.openfoodfacts.org/images/products/541/341/523/2303/front_de.11.400.jpg,https://static.openfoodfacts.org/images/products/541/341/523/2303/front_de.11.200.jpg,https://static.openfoodfacts.org/images/products/541/341/523/2303/ingredients_de.17.400.jpg,https://static.openfoodfacts.org/images/products/541/341/523/2303/ingredients_de.17.200.jpg,https://static.openfoodfacts.org/images/products/541/341/523/2303/nutrition_de.22.400.jpg,https://static.openfoodfacts.org/images/products/541/341/523/2303/nutrition_de.22.200.jpg,0.0,538.0,2251.0,36.0,21.0,42.0,37.0,0.0,7.0,0.029999999330000002,0.01199999973,0.0,24.0
51,3379140101708,https://world.openfoodfacts.org/product/3379140101708,hikitsune,0.0,Confiseries aux sésames,0.0,130.0,France,"Sucre 48%, _sésame_ 40%, maltose 12%",en:sesame-seeds,0.0,0.0,0.0,100 g,0.0,0.0,0.0,13.0,d,https://static.openfoodfacts.org/images/products/337/914/010/1708/front_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/337/914/010/1708/front_fr.15.200.jpg,https://static.openfoodfacts.org/images/products/337/914/010/1708/front_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/337/914/010/1708/front_fr.15.200.jpg,https://static.openfoodfacts.org/images/products/337/914/010/1708/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/337/914/010/1708/ingredients_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/337/914/010/1708/nutrition_fr.20.400.jpg,https://static.openfoodfacts.org/images/products/337/914/010/1708/nutrition_fr.20.200.jpg,1953.0,483.0,1953.0,17.6,2.8,70.5,48.7,4.5,8.4,0.2,0.08,0.0,13.0
52,74206,https://world.openfoodfacts.org/product/074206,kiliweb,0.0,Chocolat noir 75% cacao,0.0,90.0,France,"Pâte de cacao Tanzanie 69,5%, sucre, beurre de cacao, vanille naturelle en poudre. Chocolat noir pur beurre de cacao : 75% de cacao min. Allergènes et intolérances autres que ceux mentionnés en gras ci-dessus : Peut contenir des traces de lait, de sésame, fruits à coque.",0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.0,e,https://static.openfoodfacts.org/images/products/074206/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/074206/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/074206/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/074206/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/074206/ingredients_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/074206/ingredients_fr.13.200.jpg,https://static.openfoodfacts.org/images/products/074206/nutrition_fr.5.400.jpg,https://static.openfoodfacts.org/images/products/074206/nutrition_fr.5.200.jpg,0.0,584.0,2443.0,46.9,28.2,25.1,21.6,0.0,8.1,0.02,0.008,0.0,21.0
53,3102621007097,https://world.openfoodfacts.org/product/3102621007097,openfoodfacts-contributors,0.0,Calissons d'Aix,0.0,475.0,France,"_Amandes_, melons confits (melons, sirop de glucose-fructose, sucre), sucre, sirop de glucose-fructose, blanc d’_œuf_, écorces: d’oranges conﬁtes (écorces d'oranges, sirop de glucose-fructose, sucre), pain azyme (fécule de pomme de terre, huile de tournesol), arômes naturels (quinine).","en:eggs,en:nuts",0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,d,https://static.openfoodfacts.org/images/products/310/262/100/7097/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/310/262/100/7097/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/310/262/100/7097/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/310/262/100/7097/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/310/262/100/7097/ingredients_fr.22.400.jpg,https://static.openfoodfacts.org/images/products/310/262/100/7097/ingredients_fr.22.200.jpg,https://static.openfoodfacts.org/images/products/310/262/100/7097/nutrition_fr.29.400.jpg,https://static.openfoodfacts.org/images/products/310/262/100/7097/nutrition_fr.29.200.jpg,0.0,444.0,1858.0,17.0,1.7000000480000002,63.0,47.0,3.5,8.0,0.02500000037,0.01000000015,0.0,13.0
54,7610296309157,https://world.openfoodfacts.org/product/7610296309157,kiliweb,0.0,"Nougalines Noisettes 150 gr, 1 Boîte",0.0,150.0,France,"sucre, noisettes, beurre de cacao, poudre de lait entier, pâte de cacao, sirop de glucose, extrait de vanille",0,0.0,0.0,0.0,10g,0.0,0.0,0.0,25.0,e,https://static.openfoodfacts.org/images/products/761/029/630/9157/front_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/761/029/630/9157/front_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/761/029/630/9157/front_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/761/029/630/9157/front_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/761/029/630/9157/ingredients_fr.9.400.jpg,https://static.openfoodfacts.org/images/products/761/029/630/9157/ingredients_fr.9.200.jpg,https://static.openfoodfacts.org/images/products/761/029/630/9157/nutrition_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/761/029/630/9157/nutrition_fr.14.200.jpg,0.0,552.0,2310.0,33.0,10.0,55.0,51.0,0.0,7.0,0.09000000357999999,0.036000001430000005,0.0,25.0
55,8034055560815,https://world.openfoodfacts.org/product/8034055560815,openfoodfacts-contributors,0.0,Boisson Nutritionnelle client privilegiado discounts 22% - Herbalife Nutrition - 550 g,0.0,550.0,"Italia,Argentina - Español,Aruba - Español,Bolivia - Español,Brazil - Português,Canada - English,Canada - Français,Chile - Español,Colombia - Español,Costa Rica - Español,Ecuador - Español,El Salvador - Español,Guatemala - Español,Honduras - Español,Jamaica - English,Mexico - Español,Nicaragua - Español,Panamá - Español,Paraguay - Español,Perú - Español,Puerto Rico - Español,República Dominicana - Español,Trinidad & Tobago - English,United States - English,United States - Español,Uruguay - Español,Venezuela - Español,Europe,Armenia - Pyсский,Austria - Deutsch,Azerbaijan - Русский,Belarus - Pyсский,Belgium - Français,Belgium - Nederlands,Bosnia i Hercegovina - Bosnian,Bulgaria - български,Croatia - Hrvatski,Cyprus - Ελληνικά,Czech Republic - Čeština,Denmark - Dansk,Estonia - Eesti,Finland - Suomi,France - Français,Georgia - ქართული,Germany - Deutsch,Greece - Ελληνικά,Hungary - Magyar,Iceland - Íslenska,Ireland - English,Italy - Italiano,Kazakhstan - Pyсский,Kyrgyzstan - Русский,Latvia - Latviešu,Lithuania - lietuvių,Moldova - Român,Mongolia - Монгол хэл,Netherlands - Nederlands,North Macedonia - македонски јазик,Norway - Norsk,Poland - Polski,Portugal - Português,Romania - Română,Russia - Русский,Serbia - Srpski,Slovak Republic - Slovenčina,Slovenia - Slovene,Spain - Español,Sweden - Svenska,Switzerland - Deutsch,Switzerland - Français,Ukraine - Yкраї́нська,United Kingdom - English,Middle East & Africa,Botswana - English,Ghana - English,Israel - עברית,Lebanon - English,Lesotho - English,Namibia - English,South Africa -English,Swaziland - English,Turkey - Türkçe,Zambia - English,Asia Pacific,Australia - English,Cambodia - English,Cambodia - ភាសាខ្មែរ,China - 中文,Hong Kong - 粵語,India - English,Indonesia - Bahasa Indonesia,Japan - 日本語,Korea - 한국어,Macau - 中文,Malaysia - Bahasa Melayu,Malaysia - English,Malaysia - 中文,New Zealand - English,Philippines - English,Singapore - English,Taiwan - 中文,Thailand - ไทย,Vietnam - Tiếng Việt","shop also for your friends and relatives, share",0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,https://static.openfoodfacts.org/images/products/803/405/556/0815/front_en.9.400.jpg,https://static.openfoodfacts.org/images/products/803/405/556/0815/front_en.9.200.jpg,https://static.openfoodfacts.org/images/products/803/405/556/0815/front_en.9.400.jpg,https://static.openfoodfacts.org/images/products/803/405/556/0815/front_en.9.200.jpg,https://static.openfoodfacts.org/images/products/803/405/556/0815/ingredients_en.6.400.jpg,https://static.openfoodfacts.org/images/products/803/405/556/0815/ingredients_en.6.200.jpg,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,5060088705124,https://world.openfoodfacts.org/product/5060088705124,foodviewer,0.0,Pecan pie,0.0,140.0,"France,Pays-Bas","dates 52%, pecans 28%, almonds 20%",en:nuts,0.0,0.0,0.0,35g,0.0,0.0,0.0,2.0,b,https://static.openfoodfacts.org/images/products/506/008/870/5124/front_en.37.400.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5124/front_en.37.200.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5124/front_en.37.400.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5124/front_en.37.200.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5124/ingredients_en.44.400.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5124/ingredients_en.44.200.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5124/nutrition_en.61.400.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5124/nutrition_en.61.200.jpg,0.0,386.0,1615.0,15.10000038,3.099999905,49.40000153,45.29999924,8.9,9.399999618999999,0.1000000015,0.0400000006,0.0,2.0
57,5060088705087,https://world.openfoodfacts.org/product/5060088705087,kiliweb,0.0,Cacao Delight,0.0,140.0,"Bélgica,Francia",Dattes Noix de cajou Raisins secs Cacao Une pointe d'arômes naturels,0,0.0,0.0,0.0,35 g,0.0,0.0,0.0,2.0,b,https://static.openfoodfacts.org/images/products/506/008/870/5087/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5087/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5087/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5087/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5087/ingredients_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5087/ingredients_fr.10.200.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5087/nutrition_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/506/008/870/5087/nutrition_fr.7.200.jpg,0.0,386.0,1615.0,15.1,3.1,49.4,45.3,6.8,9.4,0.1,0.04,0.0,2.0
58,7622210812254,https://world.openfoodfacts.org/product/7622210812254,olofolleola4,0.0,Marabou Co-Co,0.0,185.0,"Frankrike, Sverige","Socker, kakaosmör, kokos 10 %, kakaomassa, vasslepulver (från _mjölk_), _skummjölkspulver_, _smörfett_, vassleprodukt (_mjölk_), emulgeringsmedel (_sojalecitin_), aromer.",0,0.0,0.0,0.0,26.5 g,0.0,0.0,0.0,24.0,e,https://static.openfoodfacts.org/images/products/762/221/081/2254/front_sv.15.400.jpg,https://static.openfoodfacts.org/images/products/762/221/081/2254/front_sv.15.200.jpg,https://static.openfoodfacts.org/images/products/762/221/081/2254/front_sv.15.400.jpg,https://static.openfoodfacts.org/images/products/762/221/081/2254/front_sv.15.200.jpg,https://static.openfoodfacts.org/images/products/762/221/081/2254/ingredients_sv.17.400.jpg,https://static.openfoodfacts.org/images/products/762/221/081/2254/ingredients_sv.17.200.jpg,https://static.openfoodfacts.org/images/products/762/221/081/2254/nutrition_sv.21.400.jpg,https://static.openfoodfacts.org/images/products/762/221/081/2254/nutrition_sv.21.200.jpg,2334.0,0.0,2334.0,35.0,24.0,54.0,53.0,3.0,4.9,0.3,0.12,0.0,24.0
59,7622201025397,https://world.openfoodfacts.org/product/7622201025397,kiliweb,0.0,Noir Brut 86%,0.0,0.0,"France,Germany","Kakaomasse, Kakaobutter, fettarmes Kakaopulver, Zucker, Aroma, Emulgator (Sojalecithin), Vollmilchpulver. Kakao: 86 % mindestens. Kann Nüsse enthalten.","en:milk,en:nuts,en:soybeans",0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,d,https://static.openfoodfacts.org/images/products/762/220/102/5397/front_de.14.400.jpg,https://static.openfoodfacts.org/images/products/762/220/102/5397/front_de.14.200.jpg,https://static.openfoodfacts.org/images/products/762/220/102/5397/front_de.14.400.jpg,https://static.openfoodfacts.org/images/products/762/220/102/5397/front_de.14.200.jpg,https://static.openfoodfacts.org/images/products/762/220/102/5397/ingredients_de.16.400.jpg,https://static.openfoodfacts.org/images/products/762/220/102/5397/ingredients_de.16.200.jpg,https://static.openfoodfacts.org/images/products/762/220/102/5397/nutrition_de.12.400.jpg,https://static.openfoodfacts.org/images/products/762/220/102/5397/nutrition_de.12.200.jpg,0.0,645.0,2699.0,56.5,35.0,18.5,13.0,13.0,8.5,0.02,0.008,0.0,15.0
60,7622210962003,https://world.openfoodfacts.org/product/7622210962003,twoflower,0.0,Darkmilk Mandel,0.0,85.0,"Germany, en:it","Zucker, Kakaomasse, Kakaobutter, _Mandelstückchen_, _Magermilchpulver_, _Butterreinfett_, Emulgator (_Sojalecithine_), Aroma.","en:milk,en:nuts,en:soybeans",0.0,0.0,0.0,"14,2 g",0.0,0.0,0.0,21.0,e,https://static.openfoodfacts.org/images/products/762/221/096/2003/front_de.19.400.jpg,https://static.openfoodfacts.org/images/products/762/221/096/2003/front_de.19.200.jpg,https://static.openfoodfacts.org/images/products/762/221/096/2003/front_de.19.400.jpg,https://static.openfoodfacts.org/images/products/762/221/096/2003/front_de.19.200.jpg,https://static.openfoodfacts.org/images/products/762/221/096/2003/ingredients_de.7.400.jpg,https://static.openfoodfacts.org/images/products/762/221/096/2003/ingredients_de.7.200.jpg,https://static.openfoodfacts.org/images/products/762/221/096/2003/nutrition_de.8.400.jpg,https://static.openfoodfacts.org/images/products/762/221/096/2003/nutrition_de.8.200.jpg,2358.0,567.0,2358.0,38.0,21.0,45.0,44.0,5.3,7.2,0.07,0.027999999999999997,0.0,21.0
61,3478820032513,https://world.openfoodfacts.org/product/3478820032513,openfoodfacts-contributors,0.0,Chocolat noir et éclats de fèves,0.0,100.0,France,"pâte de cacao origine Saint Domingue, sucre de canne, éclats de fèves de cacao torréfiés et caramélisés 10% (fèves de cacao 7%, sucre), beurre de cacao, extrait de vanille.",0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.0,d,https://static.openfoodfacts.org/images/products/347/882/003/2513/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/347/882/003/2513/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/347/882/003/2513/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/347/882/003/2513/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/347/882/003/2513/ingredients_fr.20.400.jpg,https://static.openfoodfacts.org/images/products/347/882/003/2513/ingredients_fr.20.200.jpg,https://static.openfoodfacts.org/images/products/347/882/003/2513/nutrition_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/347/882/003/2513/nutrition_fr.8.200.jpg,0.0,571.0,2389.0,41.0,25.6,35.3,29.0,12.0,9.2,0.0,0.0,0.0,18.0
62,77330012126,https://world.openfoodfacts.org/product/0077330012126,kiliweb,0.0,Galletas danesas,0.0,0.0,"Francia,España","WHEAT FLOUR, sugar, BUTTER 13%, vegetable fat (palm), desiccated coconut, salt, raising agent (ammonium bicarbonate), natural flavour, invert sugar syrup. May contain traces of EGG, ALMOND, HAZELNUT, PECAN NUT and MACADAMIA NUT","en:gluten,en:milk,en:nuts",0.0,0.0,0.0,0,0.0,0.0,0.0,22.0,e,https://static.openfoodfacts.org/images/products/007/733/001/2126/front_en.15.400.jpg,https://static.openfoodfacts.org/images/products/007/733/001/2126/front_en.15.200.jpg,https://static.openfoodfacts.org/images/products/007/733/001/2126/front_en.15.400.jpg,https://static.openfoodfacts.org/images/products/007/733/001/2126/front_en.15.200.jpg,https://static.openfoodfacts.org/images/products/007/733/001/2126/ingredients_en.19.400.jpg,https://static.openfoodfacts.org/images/products/007/733/001/2126/ingredients_en.19.200.jpg,https://static.openfoodfacts.org/images/products/007/733/001/2126/nutrition_en.7.400.jpg,https://static.openfoodfacts.org/images/products/007/733/001/2126/nutrition_en.7.200.jpg,0.0,506.0,2117.0,25.0,15.0,65.0,25.0,0.0,5.5,0.3,0.12,0.0,22.0
63,3760077184511,https://world.openfoodfacts.org/product/3760077184511,kiliweb,0.0,COFFRET NAPOLITAINS NOIR DE 45G,0.0,135.0,France,"Chocolat noir à 72% de cacao minimum* (pâte de cacao* et beurre de cacao* 74,5%, sucre de canne* 25.5%).   100% des ingrédients d'origine agricole sont issus de l'agriculture biologique",0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.0,e,https://static.openfoodfacts.org/images/products/376/007/718/4511/front_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/376/007/718/4511/front_fr.13.200.jpg,https://static.openfoodfacts.org/images/products/376/007/718/4511/front_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/376/007/718/4511/front_fr.13.200.jpg,https://static.openfoodfacts.org/images/products/376/007/718/4511/ingredients_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/376/007/718/4511/ingredients_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/376/007/718/4511/nutrition_fr.21.400.jpg,https://static.openfoodfacts.org/images/products/376/007/718/4511/nutrition_fr.21.200.jpg,0.0,551.0,2305.0,44.1,27.8,29.7,25.1,0.0,7.9,17.8,7.12,0.0,31.0
64,3245390021700,https://world.openfoodfacts.org/product/3245390021700,sebleouf,0.0,Nougat de Montélimar tendre,0.0,200.0,France,"Sucre, _amandes_ 30 %, miel 19 %, sirop de glucose, pain azyme (fécule de pomme de terre, eau), albumine d'_oeuf_, arôme naturel de vanille.","en:eggs,en:nuts",0.0,0.0,0.0,10 g,0.0,0.0,0.0,13.0,d,https://static.openfoodfacts.org/images/products/324/539/002/1700/front_fr.5.400.jpg,https://static.openfoodfacts.org/images/products/324/539/002/1700/front_fr.5.200.jpg,https://static.openfoodfacts.org/images/products/324/539/002/1700/front_fr.5.400.jpg,https://static.openfoodfacts.org/images/products/324/539/002/1700/front_fr.5.200.jpg,https://static.openfoodfacts.org/images/products/324/539/002/1700/ingredients_fr.6.400.jpg,https://static.openfoodfacts.org/images/products/324/539/002/1700/ingredients_fr.6.200.jpg,https://static.openfoodfacts.org/images/products/324/539/002/1700/nutrition_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/324/539/002/1700/nutrition_fr.7.200.jpg,1876.0,0.0,1876.0,16.0,1.3,65.0,59.0,3.6,8.2,0.03,0.012,0.0,13.0
65,3270160243099,https://world.openfoodfacts.org/product/3270160243099,kiliweb,0.0,Brioche Tranchée Pur Beurre Surgelelée Deja Cuite 275 g,0.0,275.0,France,"Farine [farine de _blé_ (_gluten_), _gluten de blé_], _œuf_ de poule élevée en plein air (liquide, pasteurisé) 22,3 %, _beurre_ 16,1 % (_lait_), eau, sucre, levure, améliorant de panification [farine de blé (gluten), gluten de blé, extrait d'acérola], sel.","en:eggs,en:gluten,en:milk",0.0,0.0,0.0,"27,5 g",0.0,0.0,0.0,14.0,d,https://static.openfoodfacts.org/images/products/327/016/024/3099/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/327/016/024/3099/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/327/016/024/3099/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/327/016/024/3099/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/327/016/024/3099/ingredients_fr.11.400.jpg,https://static.openfoodfacts.org/images/products/327/016/024/3099/ingredients_fr.11.200.jpg,https://static.openfoodfacts.org/images/products/327/016/024/3099/nutrition_fr.23.400.jpg,https://static.openfoodfacts.org/images/products/327/016/024/3099/nutrition_fr.23.200.jpg,0.0,340.0,1423.0,15.0,9.399999618999999,42.0,6.400000095,0.0,9.199999809,0.0,0.0,0.0,14.0
66,7622210040671,https://world.openfoodfacts.org/product/7622210040671,kiliweb,0.0,Milka Luflee Caramel,0.0,0.0,"France, United States","Total carbohydrate 62.5g/l oog, 15.4g/25g; Trans fatty acids o,2g/l oog, O,05g/25g. Sodium 162mg/1 oog, 41 Contains 10 portions.","en:milk,en:nuts,en:soybeans",0.0,0.0,0.0,100 g,0.0,0.0,0.0,26.0,e,https://static.openfoodfacts.org/images/products/762/221/004/0671/front_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/762/221/004/0671/front_fr.13.200.jpg,https://static.openfoodfacts.org/images/products/762/221/004/0671/front_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/762/221/004/0671/front_fr.13.200.jpg,https://static.openfoodfacts.org/images/products/762/221/004/0671/ingredients_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/762/221/004/0671/ingredients_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/762/221/004/0671/nutrition_fr.18.400.jpg,https://static.openfoodfacts.org/images/products/762/221/004/0671/nutrition_fr.18.200.jpg,0.0,505.0,2113.0,26.5,15.5,61.0,58.5,1.5,5.4,0.4,0.16,0.0,26.0
67,3046920028363,https://world.openfoodfacts.org/product/3046920028363,javichu,0.0,Chocolate 85% cacao,0.0,100.0,"Andorra,Bélgica,Dinamarca,Francia,Alemania,Hungría,Italia,Marruecos,Países Bajos,Portugal,Rumania,Rusia,España,Suiza,Reino Unido","cocoa mass, fat-reduced cocoa, cocoa butter, demerara sugar, natural bourbon vanilla beans",0,0.0,0.0,0.0,25g,0.0,0.0,0.0,14.0,d,https://static.openfoodfacts.org/images/products/304/692/002/8363/front_en.36.400.jpg,https://static.openfoodfacts.org/images/products/304/692/002/8363/front_en.36.200.jpg,https://static.openfoodfacts.org/images/products/304/692/002/8363/front_en.36.400.jpg,https://static.openfoodfacts.org/images/products/304/692/002/8363/front_en.36.200.jpg,https://static.openfoodfacts.org/images/products/304/692/002/8363/ingredients_en.77.400.jpg,https://static.openfoodfacts.org/images/products/304/692/002/8363/ingredients_en.77.200.jpg,https://static.openfoodfacts.org/images/products/304/692/002/8363/nutrition_en.62.400.jpg,https://static.openfoodfacts.org/images/products/304/692/002/8363/nutrition_en.62.200.jpg,2410.0,0.0,2410.0,44.0,28.0,19.2,11.2,16.4,12.4,0.0254,0.0102,0.0,14.0
68,7610400070751,https://world.openfoodfacts.org/product/7610400070751,kiliweb,0.0,Chili feinherb,0.0,100.0,Deutschland,"Zucker, Kakaomasse, Kakaobutter, _Butterreinfett_, Emulgator (_Sojalecithin_), Chili-Extrakt, Aromen","en:milk,en:soybeans",0.0,0.0,0.0,0,0.0,0.0,0.0,26.0,e,https://static.openfoodfacts.org/images/products/761/040/007/0751/front_de.16.400.jpg,https://static.openfoodfacts.org/images/products/761/040/007/0751/front_de.16.200.jpg,https://static.openfoodfacts.org/images/products/761/040/007/0751/front_de.16.400.jpg,https://static.openfoodfacts.org/images/products/761/040/007/0751/front_de.16.200.jpg,https://static.openfoodfacts.org/images/products/761/040/007/0751/ingredients_de.13.400.jpg,https://static.openfoodfacts.org/images/products/761/040/007/0751/ingredients_de.13.200.jpg,https://static.openfoodfacts.org/images/products/761/040/007/0751/nutrition_de.14.400.jpg,https://static.openfoodfacts.org/images/products/761/040/007/0751/nutrition_de.14.200.jpg,2240.0,538.0,2240.0,33.0,20.0,50.0,48.0,0.0,6.1,0.1,0.04,0.0,26.0
